cuisines,latitude,longitude,item
Fast Food,41.866665,-87.685679,Drinks by the Gallon
Fast Food,41.866665,-87.685679,10 One Breakfast Slider Combo
Fast Food,41.866665,-87.685679,11 One Breakfast Toast Sandwich Combo
Fast Food,41.866665,-87.685679,12 One Belgian Waffle Slider Combo
Fast Food,41.866665,-87.685679,13 Two Breakfast Sliders Combo
Fast Food,41.866665,-87.685679,14 Two Breakfast Toast Sandwiches Combo
Fast Food,41.866665,-87.685679,Original Slider with Egg and Cheese
Fast Food,41.866665,-87.685679,Breakfast Slider with Meat Egg and Cheese
Fast Food,41.866665,-87.685679,Breakfast Toast Sandwich with Meat Egg and Cheese
Fast Food,41.866665,-87.685679,Belgian Waffle Slider
Fast Food,41.866665,-87.685679,Hash Brown Nibblers
Fast Food,41.866665,-87.685679,2 Waffles with Syrup
Fast Food,41.866665,-87.685679,Donuts
Fast Food,41.866665,-87.685679,30 Original Slider Crave Case
Fast Food,41.866665,-87.685679,15 Original and 15 Cheese Slider Crave Case
Fast Food,41.866665,-87.685679,10 Original 10 Cheese and 10 Jalapeno Cheese Slider Crave Case
Fast Food,41.866665,-87.685679,30 Cheese Slider Crave Case
Fast Food,41.866665,-87.685679,1 The Original Slider Combo
Fast Food,41.866665,-87.685679,2 Double Cheese Slider Combo
Fast Food,41.866665,-87.685679,3 Chicken Breast Slider Combo
Fast Food,41.866665,-87.685679,4 Fish Slider Combo
Fast Food,41.866665,-87.685679,5 Six Piece Chicken Ring Combo
Fast Food,41.866665,-87.685679,6 Chicken Rings Slider Combo
Fast Food,41.866665,-87.685679,7 Ten Original Sliders 2 Small French Fries and 2 Small Soft Drinks Pack
Fast Food,41.866665,-87.685679,8 TwentyPiece Sack of Chicken Rings 10 Original Sliders and 1 Sack of French Fries
Fast Food,41.866665,-87.685679,9 Twenty Original Sliders and 4 Small French Fries
Fast Food,41.866665,-87.685679,Crispy Chicken Breast Slider
Fast Food,41.866665,-87.685679,Savory Grilled Chicken Slider
Fast Food,41.866665,-87.685679,Chicken Ring Slider
Fast Food,41.866665,-87.685679,Chicken and Waffles Slider
Fast Food,41.866665,-87.685679,Bacon ampamp Cheddar Chicken Slider
Fast Food,41.866665,-87.685679,Veggie Slider
Fast Food,41.866665,-87.685679,Fish Slider
Fast Food,41.866665,-87.685679,The Original Slider
Fast Food,41.866665,-87.685679,Cheese Slider
Fast Food,41.866665,-87.685679,Smoked Cheddar Cheese Slider
Fast Food,41.866665,-87.685679,Jalapeno Cheese Slider
Fast Food,41.866665,-87.685679,Bacon Cheese Slider
Fast Food,41.866665,-87.685679,Double Cheese Slider
Fast Food,41.866665,-87.685679,French Fries
Fast Food,41.866665,-87.685679,Cheese Fries
Fast Food,41.866665,-87.685679,Loaded Fries
Fast Food,41.866665,-87.685679,Onion Chips
Fast Food,41.866665,-87.685679,Mozzarella Cheese Sticks
Fast Food,41.866665,-87.685679,Chicken Rings
Fast Food,41.866665,-87.685679,Onion Rings
Fast Food,41.866665,-87.685679,Fish Nibblers
Fast Food,41.866665,-87.685679,Applesauce
Fast Food,41.866665,-87.685679,FudgeDipped Cheesecake on a Stick
Fast Food,41.866665,-87.685679,FudgeDipped Brownie on a Stick
Fast Food,41.866665,-87.685679,Gooey Butter Cake on a Stick
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Double Cheeseburger
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Cheeseburger
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Hamburger
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Grilled Artisan Chicken
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Buttermilk Crispy Chicken
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Bacon Ranch Grilled Chicken Salad
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Hotcakes & Sausage
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Big Breakfast
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Hashbrown
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Fruit N Yogurt Parfait
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Bacon Egg & Cheese Biscuit
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Fruit & Maple Oatmeal
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Sausage Biscuit
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Sausage Burrito
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Hotcakes
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Big Breakfast with Hotcakes
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Apple Slices
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Sausage Biscuit with Egg
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Side Salad
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Hot Fudge Sundae
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Kiddie Cone
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Strawberry Sundae
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Baked Apple Pie
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Chocolate Chip Cookie
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Vanilla Cone
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Hot Caramel Sundae
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Strawberry & CríÂme Pie
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Oatmeal Raisin Cookie
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Happy Meal Hamburger
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Happy Meal Cheeseburger
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Bacon Ranch Salad with Buttermilk Crispy Chicken
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Southwest Buttermilk Crispy Chicken Salad
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Bacon Ranched Grilled Chicken Salad
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Southwest Grilled Chicken Salad
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Iced Tea
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Sweet Tea
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Fat Free Chocolate Milk Jug
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,1% Low Fat Milk Jug
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Honest Kids Appley Ever After Organic Juice Drink
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,World Famous Fries
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Apple Slices
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Side Salad
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Fruit ampaposN Yogurt Parfait
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Fruit ampamp Walnuts
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Angus Chipotle BBQ Bacon Snack Wrap
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Angus Bacon ampamp Cheese Snack Wrap
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Angus Deluxe Snack Wrap
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Angus Mushroom ampamp Swiss Snack Wrap
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Chipotle BBQ Snack Wrap Crispy
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Chipotle BBQ Snack Wrap Grilled
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Honey Mustard Snack Wrap Crispy
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Honey Mustard Snack Wrap Grilled
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Ranch Snack Wrap Crispy
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Ranch Snack Wrap Grilled
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Mac Snack Wrap
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Chicken McBites
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Premium Bacon Ranch Salad
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Premium Bacon Ranch Salad with Crispy Chicken
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Premium Bacon Ranch Salad with Grilled Chicken
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Premium Caesar Salad
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Premium Caesar Salad with Crispy Chicken
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Premium Caesar Salad with Grilled Chicken
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Premium Southwest Salad
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Premium Southwest Salad with Crispy Chicken
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Premium Southwest Salad with Grilled Chicken
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Angus Chipotle BBQ Bacon
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Angus Bacon ampamp Cheese
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Angus Deluxe
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Angus Mushroom ampamp Swiss
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Big Mac
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Quarter Pounder with Cheese
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Double Quarter Pounder with Cheese
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Hamburger
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Cheeseburger
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Double Cheeseburger
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,McDouble
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,FiletOFish
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Southern Style Crispy Chicken Sandwich
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Big Nampapos Tasty
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Big Nampapos Tasty with Cheese
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Premium Crispy Chicken Classic Sandwich
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Premium Grilled Chicken Classic Sandwich
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Premium Crispy Chicken Club Sandwich
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Premium Grilled Chicken Club Sandwich
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Premium Crispy Chicken Ranch BLT Sandwich
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Premium Grilled Chicken Ranch BLT Sandwich
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,McChicken
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,McRib
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Chicken McNuggets
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Chicken Selects Premium Breast Strips
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Caramel Apple Parfait
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Vanilla Reduced Fat Ice Cream Cone
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Kiddie Cone
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Caramel Apple Sundae
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Strawberry Sundae
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Hot Caramel Sundae
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Hot Fudge Sundae
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,McFlurry with MampMampaposs
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,McFlurry with Oreo Cookies
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,McFlurry with Reeseampaposs
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,McCafe Chocolate Shake
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,McCafe Strawberry Shake
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,McCafe Vanilla Shake
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,McCafe Shamrock Shake
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Baked Apple Pie
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Cinnamon Melts
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Soft Baked Chocolate Chip Cookie
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Soft Baked Oatmeal Raisin Cookie
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Soft Baked Sugar Cookie
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,McDonaldland Cookies
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Premium Roast Coffee
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Premium Roast Iced Coffee
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,McCafe Mocha
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,McCafe Peppermint Mocha
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,McCafe Caramel Mocha
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,McCafe Latte
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,McCafe Cappuccino
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,McCafe Hot Chocolate
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,McCafe Peppermint Hot Chocolate
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,McCafe Caramel Hot Chocolate
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,McCafe Iced Mocha
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,McCafe Iced Caramel Mocha
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,McCafe Iced Latte
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,McCafe Frappe Mocha
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,McCafe Frappe Caramel
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,McCafe Strawberry Banana Real Fruit Smoothie
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,McCafe Wild Berry Real Fruit Smoothie
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,McCafe Mango Pineapple Real Fruit Smoothie
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,McCafe Frozen Strawberry Lemonade
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,1 Low Fat Milk Jug
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Fat Free Chocolate Milk Jug
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Minute Maid Apple Juice Box
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Dasani Water
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,CocaCola
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Diet Coke
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Dr Pepper
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Diet Dr Pepper
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Sprite
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,HiC Orange Lavaburst
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Powerade Mountain Berry Blast
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Iced Tea
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Minute Maid Premium Orange Juice
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Sweet Tea
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Fruit ampamp Maple Oatmeal
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Egg McMuffin
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Sausage McMuffin
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Sausage McMuffin with Egg
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Baconampcomma Egg ampamp Cheese Biscuit
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Sausage Biscuit
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Sausage Biscuit with Egg
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Baconampcomma Egg ampamp Cheese McGriddles
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Sausage McGriddles
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Sausageampcomma Egg ampamp Cheese McGriddles
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Big Breakfast
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Big Breakfast with Hotcakes
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Hotcakes
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Hotcakes and Sausage
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Baconampcomma Egg ampamp Cheese Bagel
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Southern Style Chicken Biscuit
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Sausage Burrito
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Hash Browns
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Premium Crispy Chicken Club Sandwich
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Premium Crispy Chicken Classic Sandwich
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Quarter Pounder With Cheese
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Apple Dippers
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Mcflurry With Oreo Cookies
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Soft Baked Chocolate Chip Cookie
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Premium Bacon Ranch Salad With Crispy Chicken
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Mccafe Vanilla Shake
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Premium Caesar Salad With Crispy Chicken
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Cinnamon Melts
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Cheeseburger
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Angus Chipotle Bbq Bacon Snack Wrap
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Ranch Snack Wrap (crispy)
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Mccafe Chocolate Shake
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Ranch Snack Wrap (grilled)
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Vanilla Reduced Fat Ice Cream Cone
"American,Fast Food,Burgers,Family Style",41.852026,-87.686582,Chicken Mcbites
